SAL_CODE_2021,SAL_NAME_2021
31690,Lower Cowley
31691,Lower Cressbrook
31692,Lower Daintree
31693,Lower Mount Walker
31694,Lower Tenthill
31695,Lower Tully
31696,Lower Wonga
31697,Lowesby
31698,Lowestoff
31699,Lowmead
31700,Lowood
31701,Lucinda
31702,Lumeah (Qld)
31703,Lumholtz
31704,Lundavra
31705,Luscombe
31706,Lutwyche
31707,Lynam
31708,Lyndhurst (Qld)
31709,Lyndside
31710,Lyons (Qld)
31711,Lyra
31712,Lytton
31713,Ma Ma Creek
31714,Maadi
31715,Maalan
31716,Maaroom
31717,Mabuiag Island
31718,Macalister
31719,Macalister Range
31720,Macfarlane
31721,Macgregor (Qld)
31722,Machans Beach
31723,Machine Creek
31724,Mackay
31725,Mackay Harbour
31726,Mackenzie (Brisbane - Qld)
31727,Mackenzie (Central Highlands - Qld)
31728,Mackenzie River
31729,Macknade
31730,Maclagan
31731,Macleay Island
31732,Magnolia
31733,Maidenhead
31734,Maidenwell
31735,Main Beach
31736,Majors Creek (Qld)
31737,Malanda
31738,Malarga
31739,Maleny
31740,Malling
31741,Malmoe
31742,Malpas-Trenton
31743,Malu
31744,Mamu
31745,Manapouri
31746,Mandalay
31747,Mango Hill
31748,Manly (Qld)
31749,Manly West
31750,Mannuem
31751,Manoora (Qld)
31752,Mansfield (Qld)
31753,Mantuan Downs
31754,Manumbar
31755,Manunda
31756,Manyung
31757,Mapleton
31758,Mapoon
31759,Maramie
31760,Marburg
31761,Marcoola
31762,Marcus Beach
31763,Mareeba
31764,Margate (Qld)
31765,Maria Creeks
31766,Marian
31767,Marlborough
31768,Marmadua
31769,Marmor
31770,Marodian
31771,Maroochy River
31772,Maroochydore
31773,Maroon
31774,Maroondan
31775,Marsden
31776,Marshlands
31777,Martyville
31778,Maryborough (Qld)
31779,Maryborough West
31780,Marys Creek
31781,Maryvale (Livingstone - Qld)
31782,Maryvale (Southern Downs - Qld)
31783,Masig Island
31784,Massie
31785,Maudsland
31786,Maxwelton
31787,May Downs
31788,McCutcheon
31789,McDesme
31790,McDowall
31791,McEwens Beach
31792,McIlwraith
31793,McIntosh Creek
31794,McKinlay
31795,Meadowbrook
31796,Meadowvale
31797,Meandarra
31798,Meikleville Hill
31799,Melawondi
31800,Meldale
31801,Melrose (Qld)
31802,Memerambi
31803,Mena Creek
31804,Mentmore
31805,Menzies (Qld)
31806,Mer Island
31807,Meridan Plains
31808,Meringandan
31809,Meringandan West
31810,Merlwood
31811,Mermaid Beach
31812,Mermaid Waters
31813,Merrimac
31814,Merritts Creek
31815,Merryburn
31816,Merryvale
31817,Mia Mia (Qld)
31818,Miallo
31819,Miami
31820,Miara
31821,Mica Creek
31822,Middle Park (Qld)
31823,Middle Ridge
31824,Middlebrook
31825,Middlemount
31826,Middleton (Qld)
31827,Midge Point
31828,Midgee (Qld)
31829,Midgenoo
31830,Midgeree Bar
31831,Mighell
31832,Milbong
31833,Miles
31834,Miles End
31835,Milford
31836,Millaa Millaa
31837,Millaroo
31838,Millbank (Qld)
31839,Millchester
31840,Millmerran
31841,Millmerran Downs
31842,Millmerran Woods
31843,Millstream (Qld)
31844,Millwood
31845,Milman
31846,Milora
31847,Milton (Qld)
31848,Mimosa (Qld)
31849,Min Min
31850,Minbun
31851,Minden
31852,Minerva
31853,Mingela
31854,Mingo
31855,Mingoola (Qld)
31856,Minnamoolka
31857,Minnie Downs
31858,Minyama
31859,Mirani
31860,Miriam Vale
31861,Mirriwinni
31862,Missen Flat
31863,Mission Beach
31864,Mission River
31865,Mitchell (Qld)
31866,Mitchelton
31867,Miva
31868,Moa Island
31869,Moffat Beach
31870,Moffatdale
31871,Moggill
31872,Molangul
31873,Molendinar
31874,Mon Repos
31875,Mona Mona
31876,Mona Park
31877,Monal
31878,Monarch Glen
31879,Monduran
31880,Mondure
31881,Monkland
31882,Monogorilby
31883,Mons
31884,Monsildale
31885,Monto
31886,Montrose (Southern Downs - Qld)
31887,Montrose (Western Downs - Qld)
31888,Montville
31889,Moodlu
31890,Mooga
31891,Moogerah
31892,Moola
31893,Moolboolaman
31894,Mooloo
31895,Mooloolaba
31896,Mooloolah Valley
31897,Moombra
31898,Moomin
31899,Moondooner
31900,Moonford
31901,Moongan
31902,Moonie
31903,Moorang
31904,Moore
31905,Moore Park Beach
31906,Moores Pocket
31907,Moorina (Qld)
31908,Moorland (Qld)
31909,Mooroobool
31910,Moorooka
31911,Moraby
31912,Moranbah
31913,Morayfield
31914,Moregatta
31915,Moresby (Qld)
31916,Moreton Bay
31917,Moreton Island
31918,Morgan Park
31919,Morganville
31920,Morinish
31921,Morinish South
31922,Morningside
31923,Mornington (Qld)
31924,Morton Vale
31925,Morven (Qld)
31926,Morwincha
31927,Mosman Park (Qld)
31928,Mosquito Creek
31929,Mossman
31930,Mossman Gorge
31931,Mothar Mountain
31932,Motley
31933,Mount Abundance
31934,Mount Alford
31935,Mount Alma
31936,Mount Archer (Rockhampton - Qld)
31937,Mount Archer (Somerset - Qld)
31938,Mount Barney
31939,Mount Beppo
31940,Mount Berryman
31941,Mount Bindango
31942,Mount Binga
31943,Mount Britton
31944,Mount Byron
31945,Mount Carbine
31946,Mount Chalmers
31947,Mount Charlton
31948,Mount Colliery
31949,Mount Coolon
31950,Mount Coolum
31951,Mount Coot-tha
31952,Mount Cotton
31953,Mount Crosby
31954,Mount Darry
31955,Mount Debateable
31956,Mount Delaney
31957,Mount Edwards
31958,Mount Elliot (Qld)
31959,Mount Emlyn
31960,Mount Enniskillen
31961,Mount Forbes
31962,Mount Fox
31963,Mount French
31964,Mount Gardiner
31965,Mount Garnet
31966,Mount Gipps
31967,Mount Glorious
31968,Mount Gravatt
31969,Mount Gravatt East
31970,Mount Hallen
31971,Mount Howe
31972,Mount Hutton (Qld)
31973,Mount Irving
31974,Mount Isa
31975,Mount Isa City
31976,Mount Jukes
31977,Mount Julian
31978,Mount Kelly
31979,Mount Kilcoy
31980,Mount Kynoch
31981,Mount Larcom
31982,Mount Lawless
31983,Mount Lindesay (Qld)
31984,Mount Lofty
31985,Mount Louisa
31986,Mount Low
31987,Mount Luke
31988,Mount Macarthur
31989,Mount Mackay
31990,Mount Maria
31991,Mount Marlow
31992,Mount Marrow
31993,Mount Marshall
31994,Mount Martin
31995,Mount Mceuen
31996,Mount Mee
31997,Mount Mellum
31998,Mount Moffatt
31999,Mount Molar
32000,Mount Molloy
32001,Mount Morgan
32002,Mount Moriah
32003,Mount Mort
32004,Mount Mulgrave
32005,Mount Mulligan
32006,Mount Murchison
32007,Mount Nathan
32008,Mount Nebo
32009,Mount Ommaney
32010,Mount Ossa
32011,Mount Pelion
32012,Mount Perry
32013,Mount Peter
32014,Mount Pleasant (Mackay - Qld)
32015,Mount Pleasant (Moreton Bay - Qld)
32016,Mount Pluto
32017,Mount Rascal
32018,Mount Rooper
32019,Mount Samson
32020,Mount Sheridan (Qld)
32021,Mount St John
32022,Mount Stanley
32023,Mount Steadman
32024,Mount Stuart (Qld)
32025,Mount Sturt
32026,Mount Surprise
32027,Mount Surround
32028,Mount Sylvia
32029,Mount Tabor
32030,Mount Tarampa
32031,Mount Tom
32032,Mount Tully
32033,Mount Tyson
32034,Mount Urah
32035,Mount Walker (Qld)
32036,Mount Walker West
32037,Mount Warren Park
32038,Mount Whitestone
32039,Mount Wyatt
32040,Mountain Camp
32041,Mountain Creek (Qld)
32042,Moura
32043,Mourilyan
32044,Mourilyan Harbour
32045,Mowbray (Qld)
32046,Mowbullan
32047,Moy Pocket
32048,Mp Creek
32049,Muckadilla
32050,Mudgeeraba
32051,Mudjimba
32052,Mudlo
32053,Muirlea
32054,Mulambin
32055,Mulara
32056,Muldu
32057,Mulgildie
32058,Mulgowie
32059,Mulgrave (Qld)
32060,Mullett Creek
32061,Munbilla
32062,Munbura
32063,Munderra
32064,Mundingburra
32065,Mundoo
32066,Mundoolun
32067,Mundowran
32068,Mundubbera
32069,Mungabunda
32070,Mungallala
32071,Mungallala South
32072,Mungalli
32073,Mungar
32074,Mungindi (Qld)
32075,Mungungo
32076,Mungy
32077,Muniganeen
32078,Munna Creek
32079,Munro Plains
32080,Munruben
32081,Murarrie
32082,Murgon
32083,Murphys Creek (Qld)
32084,Murray
32085,Murray Upper
32086,Murrays Bridge
32087,Murrigal
32088,Murrumba
32089,Murrumba Downs
32090,Murweh
32091,Mutarnee
32092,Mutchilba
32093,Mutdapilly
32094,Muttaburra
32095,Myall Park (Qld)
32096,Myrtlevale
32097,Mysterton
32098,Nahrunda
32099,Nambour
32100,Nanango
32101,Nandi
32102,Nandowrie
32103,Nangram
32104,Nangwee
32105,Nankin
32106,Nanum
32107,Narangba
32108,Narko
32109,Nathan
32110,Natural Bridge
32111,Nearum
32112,Nebine
32113,Nebo
32114,Neerdie
32115,Nelly Bay
32116,Nerada
32117,Nerang
32118,Neranwood
32119,Nerimbera
32120,Netherby (Qld)
32121,Netherdale
32122,Neumgna
32123,Neurum
32124,Neusa Vale
32125,Nevilton
32126,New Auckland
32127,New Beith
32128,New Chum
32129,New Farm
32130,New Harbourline
32131,New Mapoon
32132,New Moonta
32133,Newell
32134,Newlands (Qld)
32135,Newmarket
32136,Newport (Qld)
32137,Newstead (Qld)
32138,Newtown (Ipswich - Qld)
32139,Newtown (Toowoomba - Qld)
32140,Ngatjan
32141,Nicholson (Qld)
32142,Nikenbah
32143,Nindaroo
32144,Ninderry
32145,Nindooinbah
32146,Nine Mile (Qld)
32147,Nine Mile Creek
32148,Ningi
32149,Nirimba (Qld)
32150,Nive
32151,No 4 Branch
32152,No 5 Branch
32153,No 6 Branch
32154,Noah
32155,Nobby
32156,Noccundra
32157,Nome
32158,Noorama
32159,Noorindoo
32160,Noosa Heads
32161,Noosa North Shore
32162,Noosaville
32163,Norman Gardens
32164,Norman Park
32165,Normanton
32166,North Aramara
32167,North Arm (Qld)
32168,North Booval
32169,North Branch (Southern Downs - Qld)
32170,North Branch (Toowoomba - Qld)
32171,North Bungunya
32172,North Deep Creek
32173,North Eton
32174,North Gregory
32175,North Ipswich
32176,North Isis
32177,North Johnstone
32178,North Lakes
32179,North Mackay
32180,North Maclagan
32181,North Maclean
32182,North Maleny
32183,North Stradbroke Island
32184,North Talwood
32185,North Tivoli
32186,North Toowoomba
32187,North Ward
32188,Northgate (Qld)
32189,Northhead
32190,Norville
32191,Norwell
32192,Norwin
32193,Nudgee
32194,Nudgee Beach
32195,Nukku
32196,Numinbah Valley
32197,Nundah
32198,Nundubbermere
32199,Nutgrove
32200,Nychum
32201,O'Bil Bil
32202,O'Briens Hill
32203,O'Connell (Qld)
32204,O'Reilly
32205,Oak Beach
32206,Oak Valley (Qld)
32207,Oakdale (Qld)
32208,Oakenden
32209,Oakey
32210,Oakey Creek
32211,Oakhurst (Qld)
32212,Oakview
32213,Oakwood (Qld)
32214,Oaky Creek
32215,Oberina
32216,Obi Obi
32217,Obum Obum
32218,Ocean View
32219,Ogmore
32220,Okeden
32221,Old Cooranga
32222,Old Talgai
32223,Oman Ama
32224,One Mile (Qld)
32225,Oombabeer
32226,Oonoonba
32227,Ooralea
32228,Opalton
32229,Orallo
32230,Orange Creek
32231,Orange Hill
32232,Orient
32233,Orion
32234,Ormeau
32235,Ormeau Hills
32236,Ormiston
32237,Osborne (Qld)
32238,Ottaba
32239,Owanyilla
32240,Owens Creek
32241,Oxenford
32242,Oxford
32243,Oxley (Qld)
32244,Oyster Creek
32245,Pacific Haven
32246,Pacific Heights
32247,Pacific Paradise
32248,Pacific Pines
32249,Packers Camp
32250,Paddington (Qld)
32251,Paddys Green
32252,Paget
32253,Palen Creek
32254,Palgrave
32255,Pallara
32256,Pallarenda
32257,Palm Beach (Qld)
32258,Palm Cove
32259,Palm Grove (Qld)
32260,Palm Island
32261,Palmer (Qld)
32262,Palmerston (Qld)
32263,Palmtree
32264,Palmview
32265,Palmwoods (Qld)
32266,Palmyra (Qld)
32267,Paluma
32268,Pampas
32269,Paradise Point
32270,Park Avenue
32271,Park Ridge
32272,Park Ridge South
32273,Parkhurst
32274,Parkinson
32275,Parklands (Qld)
32276,Parknook
32277,Parkside (Qld)
32278,Parkwood (Qld)
32279,Parramatta Park
32280,Parrearra
32281,Pasha
32282,Passchendaele
32283,Paterson (Qld)
32284,Patrick Estate
32285,Pauls Pocket
32286,Peachester
32287,Peacock Siding
32288,Peak Crossing
32289,Pechey
32290,Peel Island
32291,Peeramon
32292,Pelham (Qld)
32293,Pelican (Qld)
32294,Pelican Waters
32295,Pentland
32296,Penwhaupell
32297,Peranga
32298,Peregian Beach
32299,Peregian Springs
32300,Perseverance
32301,Perwillowen
32302,Petford
32303,Petrie
32304,Petrie Terrace
32305,Pheasant Creek (Qld)
32306,Philpott
32307,Pialba
32308,Pickanjinnie
32309,Picnic Bay
32310,Pie Creek
32311,Pierces Creek
32312,Pikedale
32313,Pikes Creek
32314,Pile Gully
32315,Pilerwa
32316,Pilton
32317,Pimlico (Qld)
32318,Pimpama
32319,Pimpimbudgee
32320,Pin Gin Hill
32321,Pinbarren
32322,Pindi Pindi
32323,Pine Creek (Qld)
32324,Pine Hills
32325,Pine Mountain (Qld)
32326,Pinelands (Qld)
32327,Pinevale
32328,Pinjarra Hills
32329,Pink Lily
32330,Pinkenba
32331,Pinnacle (Qld)
32332,Pinnacles
32333,Pioneer (Qld)
32334,Pioneers Rest
32335,Pirrinuan
32336,Pittsworth
32337,Piturie
32338,Placid Hills
32339,Plainby
32340,Plainland
32341,Pleystowe
32342,Point Arkwright
32343,Point Lookout
32344,Point Vernon
32345,Pomona (Qld)
32346,Pony Hills
32347,Poona
32348,Porcupine
32349,Pormpuraaw
32350,Port Alma
32351,Port Curtis
32352,Port Douglas
32353,Port Of Brisbane
32354,Portsmith
32355,Poruma Island
32356,Postmans Ridge
32357,Pozieres
32358,Prairie (Qld)
32359,Pratten
32360,Prawle
32361,Prenzlau
32362,Preston (Lockyer Valley - Qld)
32363,Preston (Whitsunday - Qld)
32364,Priestdale
32365,Prince Henry Heights
32366,Prince Of Wales
32367,Promisedland
32368,Proserpine
32369,Prospect (Qld)
32370,Proston
32371,Pullenvale
32372,Punchs Creek
32373,Punsand
32374,Purga
32375,Purrawunda
32376,Queenton
32377,Quilpie
32378,Quinalow
32379,Qunaba
32380,Racecourse
32381,Raceview
32382,Radford
32383,Raglan (Qld)
32384,Railway Estate
32385,Rainbow Beach
32386,Ramsay (Qld)
32387,Rangemore (Burdekin - Qld)
32388,Rangemore (Toowoomba - Qld)
32389,Ranges Bridge
32390,Rangeville
32391,Rangewood
32392,Ransome
32393,Rasmussen
32394,Rathdowney
32395,Ravensbourne
32396,Ravenshoe
32397,Ravenswood (Qld)
32398,Ravensworth (Qld)
32399,Rawbelle
32400,Red Hill (Brisbane - Qld)
32401,Red Hill (Western Downs - Qld)
32402,Red River
32403,Redbank (Qld)
32404,Redbank Creek
32405,Redbank Plains
32406,Redcliffe (Qld)
32407,Redford
32408,Redgate (Qld)
32409,Redhill Farms
32410,Redland Bay
32411,Redlynch
32412,Redridge
32413,Redwood
32414,Reedy Creek (Qld)
32415,Reesville
32416,Regency Downs
32417,Regents Park (Qld)
32418,Reid River
32419,Reids Creek
32420,Retro
32421,Rewan
32422,Rhydding
32423,Richlands (Qld)
32424,Richmond (Mackay - Qld)
32425,Richmond (Richmond - Qld)
32426,Richmond Hill (Qld)
32427,Ridgelands
32428,Ridgewood (Qld)
32429,Rifle Range
32430,Ringtail Creek
32431,Ringwood (Qld)
32432,Riordanvale
32433,Ripley
32434,Rita Island
32435,River Heads
32436,River Ranch
32437,Riverbend
32438,Riverhills
32439,Riverleigh
32440,Riversleigh
32441,Riverton (Qld)
32442,Riverview (Qld)
32443,Roadvale
32444,Robertson (Qld)
32445,Robina
32446,Roche Creek
32447,Rochedale
32448,Rochedale South
32449,Rockhampton City
32450,Rockingham (Qld)
32451,Rocklea (Qld)
32452,Rockmount
32453,Rocksberg
32454,Rockside
32455,Rockville
32456,Rocky Creek (Qld)
32457,Rocky Point (Douglas - Qld)
32458,Rocky Point (Weipa - Qld)
32459,Rockyview
32460,Rodds Bay
32461,Rodgers Creek
32462,Rolleston
32463,Rollingstone
32464,Roma
32465,Rookwood (Qld)
32466,Ropeley
32467,Rosalie Plains
32468,Rosedale (Qld)
32469,Rosehill (Qld)
32470,Rosella
32471,Rosemount
32472,Roseneath
32473,Rosenthal Heights
32474,Rosevale (Qld)
32475,Rosewood (Qld)
32476,Ross Creek (Qld)
32477,Ross River
32478,Rosslea
32479,Rosslyn
32480,Rossmoya
32481,Rossvale
32482,Rossville
32483,Rothwell
32484,Round Hill (Qld)
32485,Roundstone
32486,Rowes Bay
32487,Royston
32488,Rubyanna
32489,Rules Beach
32490,Runaway Bay
32491,Runcorn
32492,Rungoo
32493,Running Creek (Qld)
32494,Runnymede (Qld)
32495,Rural View
32496,Rush Creek
32497,Russell Island
32498,Ryan (Qld)
32499,Ryeford
32500,Rywung
32501,Sabine
32502,Sadliers Crossing
32503,Saibai Island
32504,Salisbury (Qld)
32505,Samford Valley
32506,Samford Village
32507,Samsonvale
32508,Sandgate (Qld)
32509,Sandiford
32510,Sandringham (Qld)
32511,Sandstone Point
32512,Sandy Camp
32513,Sandy Creek (Qld)
32514,Sandy Pocket
32515,Sandy Ridges
32516,Sapphire Central
32517,Sarabah
32518,Sarina
32519,Sarina Beach
32520,Sarina Range
32521,Saunders Beach
32522,Savannah
32523,Saxby
32524,Scarborough (Qld)
32525,Scarness
32526,Scotchy Pocket
32527,Scottville
32528,Scrub Creek
32529,Scrubby Creek (Blackall Tambo - Qld)
32530,Scrubby Creek (Gympie - Qld)
32531,Scrubby Mountain
32532,Seaforth (Qld)
32533,Seisia
32534,Selene
32535,Selwyn (Qld)
32536,Septimus
32537,Seven Hills (Qld)
32538,Seventeen Mile
32539,Seventeen Mile Rocks
32540,Seventeen Seventy
32541,Seventy Mile
32542,Severnlea
32543,Sexton
32544,Shailer Park
32545,Shannonvale
32546,Sharon
32547,Shaw
32548,Sheep Station Creek
32549,Shelburne
32550,Sheldon
32551,Shell Pocket
32552,Shelly Beach (Sunshine Coast - Qld)
32553,Shelly Beach (Townsville - Qld)
32554,Sherwood (Qld)
32555,Shirbourne
32556,Shoal Point
32557,Shoalwater (Qld)
32558,Shorncliffe
32559,Shute Harbour
32560,Silkstone
32561,Silkwood
32562,Silky Oak
32563,Silver Creek
32564,Silver Ridge
32565,Silver Spur
32566,Silver Valley
32567,Silverbark Ridge
32568,Silverdale (Qld)
32569,Silverleaf
32570,Silverleigh
32571,Silverwood
32572,Simmie
32573,Sinnamon Park
32574,Sippy Downs
32575,Skyring Reserve
32576,Slacks Creek
32577,Slade Point
32578,Sladevale
32579,Smithfield (Qld)
32580,Smithlea
32581,Soldiers Hill (Qld)
32582,Somerset (Qld)
32583,Somerset Dam
32584,Sommariva
32585,Somme
32586,South Bingera
32587,South Brisbane
32588,South East Nanango
32589,South Gladstone
32590,South Innisfail
32591,South Isis
32592,South Johnstone
32593,South Kolan
32594,South Mackay
32595,South Maclean
32596,South Mission Beach
32597,South Nanango
32598,South Ripley
32599,South Stradbroke
32600,South Talwood
32601,South Toowoomba
32602,South Townsville
32603,South Trees
32604,South Wellesley Islands
32605,South Yaamba
32606,Southbrook
32607,Southedge
32608,Southern Cross (Qld)
32609,Southern Lamington
32610,Southern Moreton Bay Islands
32611,Southport (Qld)
32612,Southside
32613,Southwood
32614,Speedwell
32615,Speewah
32616,Splinter Creek
32617,Split Yard Creek
32618,Spreadborough
32619,Spring Bluff
32620,Spring Creek (Banana - Qld)
32621,Spring Creek (Lockyer Valley - Qld)
32622,Spring Creek (Toowoomba - Qld)
32623,Spring Hill (Qld)
32624,Spring Mountain (Qld)
32625,Springbrook
32626,Springdale (Qld)
32627,Springfield (Ipswich - Qld)
32628,Springfield (Mareeba - Qld)
32629,Springfield Central
32630,Springfield Lakes
32631,Springlands
32632,Springside (Qld)
32633,Springsure
32634,Springvale (Qld)
32635,Springwood (Qld)
32636,Spurgeon
32637,St Agnes (Qld)
32638,St Aubyn
32639,St George (Qld)
32640,St Helens (Fraser Coast - Qld)
32641,St Helens (Toowoomba - Qld)
32642,St Helens Beach
32643,St Kilda (Qld)
32644,St Lawrence
32645,St Lucia
32646,St Mary
32647,St Ruth
32648,Staaten
32649,Stafford
32650,Stafford Heights
32651,Stalworth
32652,Stamford
32653,Stanage
32654,Stanmore (Qld)
32655,Stanthorpe
32656,Stanwell
32657,Stapylton
32658,Starcke
32659,Steiglitz (Qld)
32660,Stewart Creek Valley
32661,Stewarton (Qld)
32662,Stockhaven
32663,Stockleigh
32664,Stockton (Qld)
32665,Stockyard (Livingstone - Qld)
32666,Stockyard (Lockyer Valley - Qld)
32667,Stokes
32668,Stonehenge (Barcoo - Qld)
32669,Stonehenge (Toowoomba - Qld)
32670,Stonelands
32671,Stoneleigh (Qld)
32672,Stones Corner
32673,Stony Creek (Qld)
32674,Storm King
32675,Stoters Hill
32676,Stratford (Qld)
32677,Strathdickie
32678,Strathfield (Qld)
32679,Strathmore (Qld)
32680,Strathpine
32681,Stretton
32682,Struck Oil
32683,Stuart (Qld)
32684,Sturt (Qld)
32685,Sugarloaf (Southern Downs - Qld)
32686,Sugarloaf (Whitsunday - Qld)
32687,Sujeewong
32688,Summerholm
32689,Sumner
32690,Sun Valley (Qld)
32691,Sundown (Cassowary Coast - Qld)
32692,Sundown (Southern Downs - Qld)
32693,Sunny Nook
32694,Sunnybank
32695,Sunnybank Hills
32696,Sunnyside (Qld)
32697,Sunrise Beach
32698,Sunset
32699,Sunshine Acres
32700,Sunshine Beach
32701,Surat
32702,Surfers Paradise
32703,Susan River
32704,Suttor
32705,Svensson Heights
32706,Swan Creek (Qld)
32707,Swanbank
32708,Swanfels
32709,Swans Lagoon
32710,Sweers Island
32711,Syndicate
32712,Taabinga
32713,Tablelands (Gladstone - Qld)
32714,Tablelands (South Burnett - Qld)
32715,Tabooba
32716,Tabragalba
32717,Taigum
32718,Takilberan
32719,Takura
32720,Talaroo
32721,Taldora
32722,Talegalla Weir
32723,Talgai
32724,Tallai
32725,Tallebudgera
32726,Tallebudgera Valley
32727,Tallegalla
32728,Tam O'Shanter
32729,Tamaree
32730,Tambo
32731,Tamborine
32732,Tamborine Mountain
32733,Tamrookum
32734,Tamrookum Creek
32735,Tanah Merah
32736,Tanawha
32737,Tanbar
32738,Tanby
32739,Tandora
32740,Tandur
32741,Tangorin
32742,Tannum Sands
32743,Tannymorel
32744,Tansey
32745,Tara (Qld)
32746,Taragoola
32747,Tarampa
32748,Taranganba
32749,Tarawera
32750,Targinnie
32751,Taringa
32752,Tarome
32753,Taromeo
32754,Tarong
32755,Taroom
32756,Taroomball
32757,Tarragindi
32758,Tarramba
32759,Tarzali
32760,Taunton (Qld)
32761,Taylors Beach (Qld)
32762,Te Kowai
32763,Teddington
32764,Teebar
32765,Teelah
32766,Teelba
32767,Telina
32768,Tellebang
32769,Templin
32770,Teneriffe
32771,Tennyson (Qld)
32772,Terrica
32773,Teviotville
32774,Tewantin
32775,Texas (Qld)
32776,Thabeban
32777,Thagoona
32778,Thallon
32779,Thane
32780,Thanes Creek
32781,Thangool
32782,Thargomindah
32783,The Bluff (Ipswich - Qld)
32784,The Bluff (Toowoomba - Qld)
32785,The Caves
32786,The Common
32787,The Dawn
32788,The Dimonds
32789,The Falls
32790,The Gap (Brisbane - Qld)
32791,The Gap (Mount Isa - Qld)
32792,The Glen (Qld)
32793,The Gums
32794,The Head
32795,The Hermitage
32796,The Keppels
32797,The Leap
32798,The Limits
32799,The Mine
32800,The Narrows (Qld)
32801,The Palms
32802,The Percy Group
32803,The Pines (Qld)
32804,The Range (Qld)
32805,The Summit
32806,Theebine
32807,Theodore (Qld)
32808,Theresa Creek (Qld)
32809,Thinoomba
32810,Thompson Point
32811,Thoopara
32812,Thornborough
32813,Thorndale
32814,Thorneside
32815,Thornlands
32816,Thornton (Qld)
32817,Thornton Beach
32818,Thornville
32819,Three Moon
32820,Three Rivers
32821,Thulimbah
32822,Thuringowa Central
32823,Thursday Island
32824,Tiaro
32825,Tieri
32826,Tin Can Bay
32827,Tinana
32828,Tinana South
32829,Tinaroo
32830,Tinbeerwah
32831,Tingalpa
32832,Tingoora
32833,Tingun
32834,Tinnanbar
32835,Tipton
32836,Tirroan
