DZN_CODE_2021,AREA_ALBERS_SQKM,SA2_CODE_2021
510351151,1.6106,503011035
510351154,1.9682,503011035
510361068,2.9963,503011036
510361089,5.505,503011036
510361113,1.9683,503011036
510361127,1.2312,503011036
510371082,4.1819,503021037
510381004,0.9142,503021038
510381006,1.5283,503021038
510381010,0.5944,503021038
510381011,0.6134,503021038
510381020,0.1448,503021038
510381026,0.1032,503021038
510391012,0.6155,503021039
510391017,0.2325,503021039
510391370,0.9934,503021039
510391373,1.8438,503021039
510391383,0.4847,503021039
510391384,1.0552,503021039
510391389,0.8873,503021039
510391394,0.5303,503021039
510391397,0.4385,503021039
510401002,0.8891,503021040
510401003,0.5633,503021040
510401008,0.4369,503021040
510401009,0.7031,503021040
510401013,0.498,503021040
510420001,1.0476,503021042
510421040,0.0781,503021042
510421042,0.3831,503021042
510421043,0.2827,503021042
510421046,0.3186,503021042
510421059,0.8234,503021042
510421060,1.8735,503021042
510421072,0.93,503021042
510421074,0.6222,503021042
510421110,1.4369,503021042
510431007,2.7362,503021043
510431016,1.2449,503021043
510431018,0.6011,503021043
510431025,0.3573,503021043
510431028,0.4893,503021043
510431034,0.0955,503021043
510431381,0.6788,503021043
510431390,0.3574,503021043
510441333,4.2091,504011044
510441355,1.6909,504011044
510441359,1.841,504011044
510441371,2.6039,504011044
510451343,0.7727,504011045
510451348,0.9399,504011045
510451354,2.2464,504011045
510451357,1.8906,504011045
510451361,1.9212,504011045
510451374,1.5106,504011045
510451382,0.8548,504011045
510451385,1.5635,504011045
510451386,2.1118,504011045
510461387,0.638,504011046
510461392,1.3353,504011046
510461393,3.0433,504011046
510471322,3.509,504011047
510471326,2.6192,504011047
510471327,1.7895,504011047
510471334,0.8578,504011047
510471340,0.4193,504011047
510471344,0.5527,504011047
510471349,0.8072,504011047
510481311,2.827,504011048
510481316,2.1146,504011048
510491813,167.7411,504021049
510501692,31.563,504021050
510501719,25.0953,504021050
510511720,8.8361,504021051
510521704,318.3852,504021052
510531677,38.0158,504021053
510531691,42.3167,504021053
510531718,38.3371,504021053
510541701,10.5169,504021054
510541702,2.9657,504021054
510541707,1.3479,504021054
510541708,0.3103,504021054
510551811,74.9605,504031055
510561680,3.2965,504031056
510561684,17.2782,504031056
510561695,3.2419,504031056
510571660,31.226,504031057
510571682,10.9848,504031057
510571698,4.8997,504031057
510581614,15.1233,504031058
510581810,238.7396,504031058
510601812,304.8874,504031060
510610001,1.4677,504031061
510611715,5.4142,504031061
510611717,2.9958,504031061
510611722,6.3101,504031061
510611724,0.7312,504031061
510621699,11.6542,504031062
510621703,2.9584,504031062
510631694,1.3383,504031063
510631696,2.3987,504031063
510631697,2.6675,504031063
510641613,99.6581,504031064
510651671,27.0367,504031065
510651700,5.1181,504031065
510661705,1.5285,504031066
510661706,1.412,504031066
510661709,0.3158,504031066
510661710,0.4572,504031066
510661711,0.9973,504031066
510661712,0.2918,504031066
510661713,1.2491,504031066
510661714,3.1969,504031066
510661716,2.265,504031066
510671667,23.4945,504031067
510681637,53.4083,504031068
510681639,13.5904,504031068
510691622,17.9495,504031069
510701650,2.1936,505011070
510701653,4.9381,505011070
510711624,2.812,505011071
510711629,3.1476,505011071
510721673,1.9124,505011072
510721676,2.493,505011072
510721689,1.8347,505011072
510721690,1.409,505011072
510731675,3.2009,505011073
510731679,2.2464,505011073
510731686,2.934,505011073
510731693,0.1831,505011073
510741641,2.8264,505011074
510741648,3.7995,505011074
510751664,5.6374,505011075
510751665,0.6282,505011075
510761625,3.3134,505011076
510761630,2.5205,505011076
510771627,7.8982,505011077
510771628,2.4727,505011077
510771631,0.4708,505011077
510771632,0.8723,505011077
510771635,0.8765,505011077
510771636,0.6406,505011077
510771638,0.1725,505011077
510771642,0.6876,505011077
510771644,0.5849,505011077
510771646,0.9468,505011077
510781666,3.3838,505011078
510781668,4.47,505011078
510791651,3.0607,505011079
510791655,2.8273,505011079
510801643,2.5862,505011080
510801649,2.6784,505011080
510811659,3.3942,505011081
510811663,2.6406,505011081
510821674,1.4572,505011082
510821683,3.1383,505011082
510831652,7.1962,505011083
510841302,3.3065,505021084
510841306,2.4867,505021084
510841313,3.443,505021084
510841319,1.1242,505021084
510851301,5.2448,505021085
510851305,4.2039,505021085
510871377,3.1133,505021087
510881329,1.9758,505021088
510881331,1.0151,505021088
510881332,1.213,505021088
510881345,1.3058,505021088
510881362,0.0985,505021088
510891303,3.9186,505021089
510891307,4.7432,505021089
510891308,1.3578,505021089
510891318,1.8179,505021089
510891323,2.0635,505021089
510891324,0.1878,505021089
510901310,2.3051,505021090
510901321,2.0117,505021090
510901325,1.7223,505021090
510911342,0.2232,505021091
510911350,0.383,505021091
510911353,0.951,505021091
510911363,0.4074,505021091
510911367,0.4618,505021091
510911368,0.6454,505021091
510911376,0.3734,505021091
510921330,1.6775,505021092
510921336,0.2517,505021092
510921346,0.8321,505021092
510921347,0.7438,505021092
510921356,1.4663,505021092
510931315,2.654,505021093
510931328,1.4555,505021093
510931341,1.5296,505021093
510931364,0.8581,505021093
510941304,2.2262,505021094
510941309,3.5301,505021094
510951339,0.8715,505021095
510951352,1.0734,505021095
510951369,1.686,505021095
510961358,1.9045,505021096
510961366,0.1347,505021096
510961372,1.5457,505021096
510961378,0.3664,505021096
510961380,4.0701,505021096
510971337,0.8398,505021097
510971338,3.078,505021097
510971351,0.5712,505021097
510971365,0.3625,505021097
510971375,1.4864,505021097
510971379,0.5125,505021097
510981681,3.1816,505031098
510981685,3.5198,505031098
510991615,4.2422,505031099
510991616,5.7923,505031099
511001616,18.2333,505031100
511001619,11.7744,505031100
511011617,10.7632,505031101
511021687,2.0089,505031102
511021688,2.0848,505031102
511041678,4.7933,505031104
511051612,7.8587,505031105
511051618,4.2818,505031105
511051620,0.54,505031105
511060001,17.3984,505031106
511071621,42.9394,505031107
511071623,4.8722,505031107
511101793,2.9906,506011110
511101796,19.4374,506011110
511101797,1.0079,506011110
511101798,1.9572,506011110
511111765,326.2898,506011111
511121768,8.1254,506011112
511141770,11.6447,506011114
511141772,0.7147,506011114
511141783,1.9869,506011114
511141787,0.698,506011114
511151788,2.7988,506011115
511151792,58.2973,506011115
511161756,61.9722,506011116
511161773,12.8374,506011116
511171786,4.5652,506011117
511181388,2.108,506021118
511181395,1.2884,506021118
511181396,1.1575,506021118
511181398,1.2979,506021118
511181399,1.9306,506021118
511181400,1.4113,506021118
511181401,1.6592,506021118
511191124,3.0592,506021119
511191138,1.3239,506021119
511191142,0.5016,506021119
511191148,1.3862,506021119
511201408,1.0338,506021120
511201409,1.5438,506021120
511201410,2.2726,506021120
511210001,20.3221,506021121
511231032,2.6963,506021123
511231115,1.5435,506021123
511231119,0.7163,506021123
511231123,1.3221,506021123
511231125,1.2972,506021123
511241156,0.8865,506031124
511241157,0.8506,506031124
511241160,1.4083,506031124
511241417,0.5428,506031124
511241419,0.3793,506031124
511241421,1.2335,506031124
511241422,0.3674,506031124
511241423,1.5047,506031124
511241431,3.9751,506031124
511251469,2.2568,506031125
511251470,6.4786,506031125
511261458,2.8557,506031126
511261463,1.7603,506031126
511261464,2.0619,506031126
511271420,5.4922,506031127
511271425,1.2352,506031127
511271427,1.6755,506031127
511271428,0.3049,506031127
511271433,0.807,506031127
511281435,4.972,506031128
511281448,3.6627,506031128
511291436,1.171,506031129
511291437,3.0012,506031129
511291439,2.2481,506031129
511301141,0.3338,506031130
511301155,0.1187,506031130
511301411,0.8994,506031130
511301412,0.771,506031130
511301413,1.4989,506031130
511301414,1.6324,506031130
511301415,1.2932,506031130
511301416,1.5883,506031130
511301418,0.1783,506031130
511311449,3.4024,506031131
511311450,1.883,506031131
511311456,1.5494,506031131
511311459,1.9082,506031131
511321739,9.4465,506041132
511321741,2.1454,506041132
511321742,4.1249,506041132
511321744,3.2416,506041132
511331752,3.7354,506041133
511331757,6.1984,506041133
511341751,3.9402,506041134
511341753,1.72,506041134
511341755,9.8529,506041134
511351754,4.7942,506041135
511351766,13.2148,506041135
511361740,39.8866,506041136
511361743,2.6246,506041136
511361745,1.0316,506041136
511361746,5.2234,506041136
511361749,2.0916,506041136
511361750,2.4345,506041136
511371747,3.1793,506041137
511371748,8.4117,506041137
511381730,4.6785,506051138
511381733,5.8737,506051138
511381734,12.2433,506051138
511381735,4.1021,506051138
511391725,2.1112,506051139
511391727,6.5856,506051139
511401726,9.0041,506051140
511401728,8.3756,506051140
511401731,6.8788,506051140
511401732,3.8653,506051140
511411729,173.0438,506051141
511411736,6.1862,506051141
511411737,5.399,506051141
511411738,35.4529,506051141
511421800,29.3986,506061142
511431801,286.7456,506061143
511441827,588.6193,506061144
511451152,1.1027,506071145
511451153,2.0737,506071145
511451159,2.3452,506071145
511451164,0.8679,506071145
511461162,1.6424,506071146
511461166,2.8665,506071146
511461167,1.6521,506071146
511471120,1.7014,506071147
511471128,1.2876,506071147
511471134,1.5378,506071147
511471136,1.0366,506071147
511471139,1.1203,506071147
511471146,0.4954,506071147
511471150,0.5772,506071147
511481771,29.7061,507011148
511501769,3.2723,507011150
511501778,2.3779,507011150
511501781,0.8954,507011150
511511758,4.1706,507011151
511521780,10.4233,507011152
511531760,4.5202,507011153
511541761,3.0397,507011154
511541764,3.5756,507011154
511551795,8.7396,507011155
511581763,2.774,507011158
511591762,2.9152,507011159
511591775,4.2756,507011159
511591784,1.7052,507011159
511601774,2.7668,507011160
511601777,3.7524,507011160
511611790,8.861,507011161
511631779,5.0543,507011163
511631785,0.9655,507011163
511641171,1.8375,507021164
511641172,0.9311,507021164
511641173,0.3698,507021164
511650001,2.467,507021165
511651169,1.1446,507021165
511651174,0.4383,507021165
511651175,0.3927,507021165
511651176,2.2879,507021165
511651177,0.266,507021165
511651178,0.1535,507021165
511651179,0.3651,507021165
511651180,0.0508,507021165
511651181,0.0831,507021165
511651182,0.1152,507021165
511651183,0.0983,507021165
511651185,0.0552,507021165
511651186,0.154,507021165
511651187,0.1064,507021165
511651188,0.1673,507021165
511651190,0.1032,507021165
511651191,1.0087,507021165
511651192,0.7848,507021165
511651194,0.0743,507021165
511651603,19.2239,507021165
511661193,3.042,507021166
511661195,0.7767,507021166
511661196,1.8349,507021166
511661197,0.6098,507021166
511661198,1.0403,507021166
511671184,0.9791,507021167
511671189,0.69,507021167
511691808,12.448,507031169
511701806,6.3494,507031170
511701814,8.7871,507031170
511721802,24.7949,507031172
511731803,5.0279,507031173
511731804,11.6866,507031173
511740001,0.6052,507031174
511741807,7.2243,507031174
511751424,1.6558,507041175
511751426,1.5125,507041175
511751434,2.2591,507041175
511761454,1.9561,507041176
511771430,3.1792,507041177
511771445,2.388,507041177
511771457,0.7548,507041177
511781429,1.7035,507041178
511781441,3.011,507041178
511781442,0.2937,507041178
511781444,1.4457,507041178
511781446,0.3349,507041178
511791452,2.1011,507041179
511791460,2.0613,507041179
511801467,3.0565,507041180
511801468,3.6429,507041180
511811432,2.1576,507041181
511811438,1.0626,507041181
511811440,1.1104,507041181
511811443,2.3832,507041181
511811447,0.6725,507041181
511811451,0.4975,507041181
511821461,2.9331,507041182
511821462,2.2754,507041182
511821465,2.4081,507041182
511821466,1.0296,507041182
511831455,2.0887,507041183
511841453,3.4789,507041184
511861823,4.9901,507051186
511871836,13.7528,507051187
511871837,7.4579,507051187
511881799,12.4148,507051188
511881815,8.0641,507051188
511881816,2.8312,507051188
511881817,1.3874,507051188
511881818,6.4489,507051188
511881820,1.172,507051188
511881821,1.6105,507051188
511881825,1.4211,507051188
511881826,0.372,507051188
511891822,21.0334,507051189
511901828,3.2668,507051190
511901830,3.9259,507051190
511911839,14.5709,507051191
511921831,3.299,507051192
511921833,2.4844,507051192
511931834,2.2473,507051193
511931835,3.3955,507051193
512253012,1.7434,509011225
512253013,6.3811,509011225
512253015,20.5717,509011225
512253016,1.9613,509011225
512263010,4009.0591,509011226
512273017,24.871,509011227
512283040,1859.8487,509011228
512293050,3898.4171,509011229
512293060,5489.8164,509011229
512293080,5624.5818,509011229
512303070,1502.1308,509011230
512303071,16.0546,509011230
512303120,1128.8348,509011230
512313030,3013.8558,509011231
512313090,2930.9925,509011231
512313110,1436.7163,509011231
512313130,1172.9449,509011231
512323016,92.9094,509011232
512323018,49.7612,509011232
512333014,16.4712,509011233
512333019,2.1219,509011233
512333020,3.7288,509011233
512333021,78.8779,509011233
512343100,4383.8752,509011234
512353051,1121.6226,509011235
512365030,1219.9032,509021236
512375040,1862.4457,509021237
512375100,1915.433,509021237
512375200,2016.9268,509021237
512375210,1101.692,509021237
512385070,1863.0851,509021238
512385090,1835.4294,509021238
512385110,2832.313,509021238
512385260,3365.0675,509021238
512385270,1594.4884,509021238
512395060,6711.5721,509021239
512395080,3208.3585,509021239
512405020,2724.6944,509021240
512405120,3293.7824,509021240
512405160,3809.0285,509021240
512415050,7224.3566,509021241
512415130,3763.0254,509021241
512415240,2551.0132,509021241
512425140,10184.5937,509021242
512425150,3426.944,509021242
512425190,1166.0245,509021242
512425230,1651.2043,509021242
512425250,3319.4496,509021242
512425280,30428.7648,509021242
512435170,1404.4379,509021243
512435180,26.7836,509021243
512445220,1691.6485,509021244
512455010,2370.5195,509021245
512455290,2131.5916,509021245
512464020,1601.1532,509031246
512464030,2681.271,509031246
512464110,1294.5721,509031246
512464130,1903.8645,509031246
512474050,2539.2249,509031247
512474060,7440.8016,509031247
512474070,4718.9219,509031247
512474080,11886.3198,509031247
512474150,2040.8985,509031247
512482020,1904.4791,509031248
512482170,840.2072,509031248
512482176,1.7374,509031248
512494091,496.1763,509031249
512494100,13.1274,509031249
512504040,1195.3369,509031250
512504090,1121.9987,509031250
512504120,1946.1763,509031250
512504140,2831.8272,509031250
512504160,2304.7119,509031250
512510001,16.3306,501021251
512520001,65.254,501021252
512530001,4.77,501021253
512530002,6.4804,501021253
512540001,8.2177,501021254
512550001,32.6641,505031255
512560001,371.0902,505031256
512570001,55.0875,505031257
512580001,19.0492,505031258
512590001,16.3974,507011259
512590002,12.3185,507011259
512600001,6.2811,507011260
512600002,1.9655,507011260
512600003,7.4571,507011260
512610001,17.0201,507031261
512610002,26.0688,507031261
512620001,15.4239,510011262
512620002,5.0441,510011262
512620003,2.694,510011262
512620004,10.6172,510011262
512620005,3.167,510011262
512620006,13.0963,510011262
512630001,110740.9199,510011263
512630002,57.9957,510011263
512640001,135345.3368,510011264
512650001,117501.6979,510011265
512650002,7.5492,510011265
512650003,198.0407,510011265
512660001,55343.5055,510011266
512670001,18299.8816,510021267
512670002,372278.5972,510021267
512680001,17.0749,510021268
512690001,94.1758,510021269
512700001,22.2565,510021270
512710001,100584.7014,510031271
512710002,242.3303,510031271
