,UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
1009,315072,Nanango,315.0,"1,000 to 4,999",31.0,Other Urban,26.5958,315074.0,Nanango,315.0,"4,999 or less",31.0,Other Urban,26.5958,
1010,315073,Nelly Bay,315.0,"1,000 to 4,999",31.0,Other Urban,2.2945,315075.0,Nelly Bay,315.0,"4,999 or less",31.0,Other Urban,2.2945,
1011,315074,Oakey,315.0,"1,000 to 4,999",31.0,Other Urban,9.8105,315076.0,Oakey,315.0,"4,999 or less",31.0,Other Urban,9.8105,
1012,315075,Palm Island,315.0,"1,000 to 4,999",31.0,Other Urban,56.2938,315077.0,Palm Island,315.0,"4,999 or less",31.0,Other Urban,56.2938,
1013,315077,Pittsworth,315.0,"1,000 to 4,999",31.0,Other Urban,5.0041,315078.0,Pittsworth,315.0,"4,999 or less",31.0,Other Urban,5.0041,
1014,315078,Pomona,315.0,"1,000 to 4,999",31.0,Other Urban,6.8215,315079.0,Pomona,315.0,"4,999 or less",31.0,Other Urban,6.8215,
1015,315079,Port Douglas - Craiglie,315.0,"1,000 to 4,999",31.0,Other Urban,8.3564,315080.0,Port Douglas - Craiglie,315.0,"4,999 or less",31.0,Other Urban,8.5047,
1016,315080,Proserpine,315.0,"1,000 to 4,999",31.0,Other Urban,3.4466,315081.0,Proserpine,315.0,"4,999 or less",31.0,Other Urban,3.4466,
1017,315081,Rainbow Beach,315.0,"1,000 to 4,999",31.0,Other Urban,2.5244,315082.0,Rainbow Beach,315.0,"4,999 or less",31.0,Other Urban,2.5244,
1018,315082,Rangewood,315.0,"1,000 to 4,999",31.0,Other Urban,2.8146,315083.0,Rangewood,315.0,"4,999 or less",31.0,Other Urban,2.8146,
1019,315083,River Heads,315.0,"1,000 to 4,999",31.0,Other Urban,6.7713,315084.0,River Heads,315.0,"4,999 or less",31.0,Other Urban,6.7713,
1020,315084,Rosewood,315.0,"1,000 to 4,999",31.0,Other Urban,2.9233,315085.0,Rosewood,315.0,"4,999 or less",31.0,Other Urban,5.9052,
1021,315085,Russell Island,315.0,"1,000 to 4,999",31.0,Other Urban,17.5111,315086.0,Russell Island,315.0,"4,999 or less",31.0,Other Urban,17.5111,
1022,315086,Samford Valley - Highvale,315.0,"1,000 to 4,999",31.0,Other Urban,7.9017,315087.0,Samford Valley - Highvale,315.0,"4,999 or less",31.0,Other Urban,11.0008,
1023,315087,Sarina,315.0,"1,000 to 4,999",31.0,Other Urban,4.8574,315088.0,Sarina,315.0,"4,999 or less",31.0,Other Urban,4.9158,
1024,315088,St George,315.0,"1,000 to 4,999",31.0,Other Urban,15.7102,315089.0,St George,315.0,"4,999 or less",31.0,Other Urban,15.7102,
1025,315089,Stanthorpe,315.0,"1,000 to 4,999",31.0,Other Urban,15.3882,315090.0,Stanthorpe,315.0,"4,999 or less",31.0,Other Urban,15.3881,
1026,315090,Thursday Island,315.0,"1,000 to 4,999",31.0,Other Urban,3.7091,315091.0,Thursday Island,315.0,"4,999 or less",31.0,Other Urban,3.7184,
1027,315092,Tin Can Bay,315.0,"1,000 to 4,999",31.0,Other Urban,4.2531,315092.0,Tin Can Bay,315.0,"4,999 or less",31.0,Other Urban,4.2583,
1028,315093,Toogoolawah,315.0,"1,000 to 4,999",31.0,Other Urban,3.4779,315093.0,Toogoolawah,315.0,"4,999 or less",31.0,Other Urban,3.4779,
1029,315094,Toogoom,315.0,"1,000 to 4,999",31.0,Other Urban,3.0163,315094.0,Toogoom,315.0,"4,999 or less",31.0,Other Urban,3.0163,
1030,315095,Tully,315.0,"1,000 to 4,999",31.0,Other Urban,7.042,315095.0,Tully,315.0,"4,999 or less",31.0,Other Urban,7.0421,
1031,315096,Walkerston,315.0,"1,000 to 4,999",31.0,Other Urban,3.4071,315096.0,Walkerston,315.0,"4,999 or less",31.0,Other Urban,3.5735,
1032,315097,Walloon,315.0,"1,000 to 4,999",31.0,Other Urban,3.8931,315097.0,Walloon,315.0,"4,999 or less",31.0,Other Urban,5.8605,
1033,315098,Weipa,315.0,"1,000 to 4,999",31.0,Other Urban,16.1611,315098.0,Weipa,315.0,"4,999 or less",31.0,Other Urban,15.8036,
1034,315099,Westbrook,315.0,"1,000 to 4,999",31.0,Other Urban,2.3823,315099.0,Westbrook,315.0,"4,999 or less",31.0,Other Urban,2.3822,
1035,315100,Willowbank,315.0,"1,000 to 4,999",31.0,Other Urban,4.3187,315100.0,Willowbank,315.0,"4,999 or less",31.0,Other Urban,4.3187,
1036,315101,Withcott,315.0,"1,000 to 4,999",31.0,Other Urban,9.4493,315101.0,Withcott,315.0,"4,999 or less",31.0,Other Urban,9.4493,
1037,315102,Wondai,315.0,"1,000 to 4,999",31.0,Other Urban,7.1583,315102.0,Wondai,315.0,"4,999 or less",31.0,Other Urban,7.1583,
1038,315103,Wongaling Beach,315.0,"1,000 to 4,999",31.0,Other Urban,7.5743,315103.0,Wongaling Beach,315.0,"4,999 or less",31.0,Other Urban,7.5743,
1039,315104,Woodford,315.0,"1,000 to 4,999",31.0,Other Urban,11.5018,315104.0,Woodford,315.0,"4,999 or less",31.0,Other Urban,12.4744,
1040,315105,Woodgate,315.0,"1,000 to 4,999",31.0,Other Urban,2.468,315105.0,Woodgate,315.0,"4,999 or less",31.0,Other Urban,2.468,
1041,315106,Wyreema,315.0,"1,000 to 4,999",31.0,Other Urban,0.997,315106.0,Wyreema,315.0,"4,999 or less",31.0,Other Urban,1.3711,
1042,315107,Yandina,315.0,"1,000 to 4,999",31.0,Other Urban,6.871,315107.0,Yandina,315.0,"4,999 or less",31.0,Other Urban,6.871,
1043,315108,Yarrabah,315.0,"1,000 to 4,999",31.0,Other Urban,158.8381,315108.0,Yarrabah,315.0,"4,999 or less",31.0,Other Urban,0.684,
1044,315110,Yungaburra,315.0,"1,000 to 4,999",31.0,Other Urban,4.136,315109.0,Yungaburra,315.0,"4,999 or less",31.0,Other Urban,4.136,
1045,321002,Aldershot (L),321.0,500 or more,32.0,Bounded Locality,1.0678,321001.0,Aldershot (L),321.0,500 or more,32.0,Bounded Locality,1.0678,
1046,321003,Allora (L),321.0,500 or more,32.0,Bounded Locality,1.4619,321002.0,Allora (L),321.0,500 or more,32.0,Bounded Locality,1.4619,
1047,321004,Apple Tree Creek (L),321.0,500 or more,32.0,Bounded Locality,5.772,321003.0,Apple Tree Creek (L),321.0,500 or more,32.0,Bounded Locality,5.772,
1048,322006,Aratula (L),322.0,200 to 499,32.0,Bounded Locality,6.8236,321004.0,Aratula (L),321.0,500 or more,32.0,Bounded Locality,6.8236,
1049,321005,Armstrong Beach (L),321.0,500 or more,32.0,Bounded Locality,1.1298,321005.0,Armstrong Beach (L),321.0,500 or more,32.0,Bounded Locality,1.1298,
1050,321007,Badu Island (L),321.0,500 or more,32.0,Bounded Locality,102.5447,321006.0,Badu Island (L),321.0,500 or more,32.0,Bounded Locality,102.5447,
1051,321008,Bakers Creek (L),321.0,500 or more,32.0,Bounded Locality,20.9456,321007.0,Bakers Creek (L),321.0,500 or more,32.0,Bounded Locality,20.9456,
1052,321009,Balgal Beach (L),321.0,500 or more,32.0,Bounded Locality,13.6394,321008.0,Balgal Beach (L),321.0,500 or more,32.0,Bounded Locality,13.6394,
1053,321010,Barcaldine (L),321.0,500 or more,32.0,Bounded Locality,7.4188,321009.0,Barcaldine (L),321.0,500 or more,32.0,Bounded Locality,7.4188,
1054,321012,Belvedere (L),321.0,500 or more,32.0,Bounded Locality,0.4548,321010.0,Belvedere (L),321.0,500 or more,32.0,Bounded Locality,0.4548,
1055,321013,Benaraby (L),321.0,500 or more,32.0,Bounded Locality,3.9572,321011.0,Benaraby (L),321.0,500 or more,32.0,Bounded Locality,3.9572,
1056,321014,Biggenden (L),321.0,500 or more,32.0,Bounded Locality,2.452,321012.0,Biggenden (L),321.0,500 or more,32.0,Bounded Locality,2.452,
1057,321015,Black Mountain (L),321.0,500 or more,32.0,Bounded Locality,7.464,321013.0,Black Mountain (L),321.0,500 or more,32.0,Bounded Locality,7.464,
1058,321016,Black River (L),321.0,500 or more,32.0,Bounded Locality,5.7892,321014.0,Black River (L),321.0,500 or more,32.0,Bounded Locality,1.2417,
1059,321017,Blackall (L),321.0,500 or more,32.0,Bounded Locality,7.6679,321015.0,Blackall (L),321.0,500 or more,32.0,Bounded Locality,7.6679,
1060,321018,Blackbutt (L),321.0,500 or more,32.0,Bounded Locality,1.6997,321016.0,Blackbutt (L),321.0,500 or more,32.0,Bounded Locality,1.6997,
1061,321019,Blue Mountain Heights (L),321.0,500 or more,32.0,Bounded Locality,3.8463,321017.0,Blue Mountain Heights (L),321.0,500 or more,32.0,Bounded Locality,3.8463,
1062,321020,Bluewater (L),321.0,500 or more,32.0,Bounded Locality,3.2862,321018.0,Bluewater (L),321.0,500 or more,32.0,Bounded Locality,3.2862,
1063,321021,Bluewater Park (L),321.0,500 or more,32.0,Bounded Locality,3.6012,321019.0,Bluewater Park (L),321.0,500 or more,32.0,Bounded Locality,3.6012,
1064,321022,Booral (L),321.0,500 or more,32.0,Bounded Locality,8.566,321020.0,Booral (L),321.0,500 or more,32.0,Bounded Locality,8.566,
1065,321023,Bouldercombe (L),321.0,500 or more,32.0,Bounded Locality,7.6294,321021.0,Bouldercombe (L),321.0,500 or more,32.0,Bounded Locality,7.6294,
1066,321024,Boyland (L),321.0,500 or more,32.0,Bounded Locality,6.3805,321022.0,Boyland (L),321.0,500 or more,32.0,Bounded Locality,6.3805,
1067,321025,Brandon (L),321.0,500 or more,32.0,Bounded Locality,0.9562,321023.0,Brandon (L),321.0,500 or more,32.0,Bounded Locality,0.9562,
1068,322021,Brightview (L),322.0,200 to 499,32.0,Bounded Locality,2.535,321024.0,Brightview (L),321.0,500 or more,32.0,Bounded Locality,2.535,
1069,322023,Burrum Heads - East (L),322.0,200 to 499,32.0,Bounded Locality,1.1268,321025.0,Burrum Heads - East (L),321.0,500 or more,32.0,Bounded Locality,1.1268,
1070,321026,Campwin Beach (L),321.0,500 or more,32.0,Bounded Locality,0.5933,321026.0,Campwin Beach (L),321.0,500 or more,32.0,Bounded Locality,0.5933,
1071,321027,Canungra (L),321.0,500 or more,32.0,Bounded Locality,1.6803,321027.0,Canungra (L),321.0,500 or more,32.0,Bounded Locality,1.6803,
1072,321028,Capella (L),321.0,500 or more,32.0,Bounded Locality,9.3994,321028.0,Capella (L),321.0,500 or more,32.0,Bounded Locality,9.3994,
1073,321029,Coochiemudlo Island (L),321.0,500 or more,32.0,Bounded Locality,1.6445,321029.0,Coochiemudlo Island (L),321.0,500 or more,32.0,Bounded Locality,1.6445,
1074,321030,Coominya (L),321.0,500 or more,32.0,Bounded Locality,5.4317,321030.0,Coominya (L),321.0,500 or more,32.0,Bounded Locality,5.4317,
1075,321031,Cooran (L),321.0,500 or more,32.0,Bounded Locality,7.7909,321031.0,Cooran (L),321.0,500 or more,32.0,Bounded Locality,7.7909,
1076,321032,Cooroibah (L),321.0,500 or more,32.0,Bounded Locality,21.8135,321032.0,Cooroibah (L),321.0,500 or more,32.0,Bounded Locality,21.8135,
1077,321033,Cooya Beach (L),321.0,500 or more,32.0,Bounded Locality,0.5701,321033.0,Cooya Beach (L),321.0,500 or more,32.0,Bounded Locality,1.035,
1078,321034,Cunnamulla (L),321.0,500 or more,32.0,Bounded Locality,6.5783,321034.0,Cunnamulla (L),321.0,500 or more,32.0,Bounded Locality,6.5783,
1079,321035,Curra (L),321.0,500 or more,32.0,Bounded Locality,20.1007,321035.0,Curra (L),321.0,500 or more,32.0,Bounded Locality,20.1007,
1080,321037,Delaneys Creek (L),321.0,500 or more,32.0,Bounded Locality,4.3585,321036.0,Delaneys Creek (L),321.0,500 or more,32.0,Bounded Locality,4.3585,
1081,321038,Dunwich (L),321.0,500 or more,32.0,Bounded Locality,2.2232,321037.0,Dunwich (L),321.0,500 or more,32.0,Bounded Locality,2.2232,
1082,321039,Elliott Heads (L),321.0,500 or more,32.0,Bounded Locality,1.3962,321038.0,Elliott Heads (L),321.0,500 or more,32.0,Bounded Locality,1.3962,
1083,321042,Flaxton (L),321.0,500 or more,32.0,Bounded Locality,11.6397,321039.0,Flaxton (L),321.0,500 or more,32.0,Bounded Locality,11.6397,
1084,321043,Forest Acres (L),321.0,500 or more,32.0,Bounded Locality,7.3424,321040.0,Forest Acres (L),321.0,500 or more,32.0,Bounded Locality,7.3424,
1085,321044,Gin Gin (L),321.0,500 or more,32.0,Bounded Locality,4.0324,321041.0,Gin Gin (L),321.0,500 or more,32.0,Bounded Locality,4.0324,
1086,321047,Glenore Grove (L),321.0,500 or more,32.0,Bounded Locality,3.7738,321042.0,Glenore Grove (L),321.0,500 or more,32.0,Bounded Locality,3.7738,
1087,321048,Glenview (L),321.0,500 or more,32.0,Bounded Locality,24.2189,321043.0,Glenview (L),321.0,500 or more,32.0,Bounded Locality,2.9591,
1088,321049,Glenwood (L),321.0,500 or more,32.0,Bounded Locality,18.356,321044.0,Glenwood (L),321.0,500 or more,32.0,Bounded Locality,18.356,
1089,321050,Goldsborough (L),321.0,500 or more,32.0,Bounded Locality,13.3366,321045.0,Goldsborough (L),321.0,500 or more,32.0,Bounded Locality,13.3366,
1090,321051,Gooburrum (L),321.0,500 or more,32.0,Bounded Locality,1.3177,321046.0,Gooburrum (L),321.0,500 or more,32.0,Bounded Locality,1.3177,
1091,321052,Goombungee (L),321.0,500 or more,32.0,Bounded Locality,2.0759,321047.0,Goombungee (L),321.0,500 or more,32.0,Bounded Locality,2.0759,
1092,321053,Goomeri (L),321.0,500 or more,32.0,Bounded Locality,1.7752,321048.0,Goomeri (L),321.0,500 or more,32.0,Bounded Locality,1.7752,
1093,321054,Greenmount (L),321.0,500 or more,32.0,Bounded Locality,1.0723,321049.0,Greenmount (L),321.0,500 or more,32.0,Bounded Locality,1.0723,
1094,321055,Helidon (L),321.0,500 or more,32.0,Bounded Locality,1.1785,321050.0,Helidon (L),321.0,500 or more,32.0,Bounded Locality,1.1785,
1095,321056,Herberton (L),321.0,500 or more,32.0,Bounded Locality,3.7852,321051.0,Herberton (L),321.0,500 or more,32.0,Bounded Locality,3.7852,
1096,321057,Hope Vale (L),321.0,500 or more,32.0,Bounded Locality,9.0362,321052.0,Hope Vale (L),321.0,500 or more,32.0,Bounded Locality,20.9571,
1097,321058,Horn Island (L),321.0,500 or more,32.0,Bounded Locality,53.1849,321053.0,Horn Island (L),321.0,500 or more,32.0,Bounded Locality,53.1849,
1098,321059,Horseshoe Bay (L),321.0,500 or more,32.0,Bounded Locality,4.9279,321054.0,Horseshoe Bay (L),321.0,500 or more,32.0,Bounded Locality,4.9279,
1099,321060,Hughenden (L),321.0,500 or more,32.0,Bounded Locality,10.753,321055.0,Hughenden (L),321.0,500 or more,32.0,Bounded Locality,10.753,
1100,321061,Inglewood (L) (Qld),321.0,500 or more,32.0,Bounded Locality,4.507,321056.0,Inglewood (L) (Qld),321.0,500 or more,32.0,Bounded Locality,4.507,
1101,321063,Jandowae (L),321.0,500 or more,32.0,Bounded Locality,702.5209,321057.0,Jandowae (L),321.0,500 or more,32.0,Bounded Locality,2.8213,
1102,321064,Kalbar (L),321.0,500 or more,32.0,Bounded Locality,2.8117,321058.0,Kalbar (L),321.0,500 or more,32.0,Bounded Locality,2.8117,
1103,321066,Kiels Mountain (L),321.0,500 or more,32.0,Bounded Locality,6.5329,321059.0,Kiels Mountain (L),321.0,500 or more,32.0,Bounded Locality,6.5329,
1104,321067,Killarney (L),321.0,500 or more,32.0,Bounded Locality,2.3256,321060.0,Killarney (L),321.0,500 or more,32.0,Bounded Locality,2.3256,
1105,321068,Kinka Beach (L),321.0,500 or more,32.0,Bounded Locality,7.4056,321061.0,Kinka Beach (L),321.0,500 or more,32.0,Bounded Locality,7.4056,
1106,321069,Kowanyama (L),321.0,500 or more,32.0,Bounded Locality,7.933,321062.0,Kowanyama (L),321.0,500 or more,32.0,Bounded Locality,7.933,
1107,321070,Kureelpa (L),321.0,500 or more,32.0,Bounded Locality,19.0219,321063.0,Kureelpa (L),321.0,500 or more,32.0,Bounded Locality,19.0219,
1108,321071,Kurrimine Beach (L),321.0,500 or more,32.0,Bounded Locality,0.8363,321064.0,Kurrimine Beach (L),321.0,500 or more,32.0,Bounded Locality,0.8363,
1109,321072,Laidley Heights (L),321.0,500 or more,32.0,Bounded Locality,11.1686,321065.0,Laidley Heights (L),321.0,500 or more,32.0,Bounded Locality,11.1686,
1110,322070,Lamb Island (L),322.0,200 to 499,32.0,Bounded Locality,1.385,321066.0,Lamb Island (L),321.0,500 or more,32.0,Bounded Locality,1.385,
1111,321073,Lockhart River (L),321.0,500 or more,32.0,Bounded Locality,5.7402,321067.0,Lockhart River (L),321.0,500 or more,32.0,Bounded Locality,6.9249,
1112,321074,Lower Beechmont (L),321.0,500 or more,32.0,Bounded Locality,3.7136,321068.0,Lower Beechmont (L),321.0,500 or more,32.0,Bounded Locality,3.7136,
1113,321075,Mapleton (L),321.0,500 or more,32.0,Bounded Locality,1.268,321069.0,Mapleton (L),321.0,500 or more,32.0,Bounded Locality,1.268,
1114,321076,Marburg (L),321.0,500 or more,32.0,Bounded Locality,3.7076,321070.0,Marburg (L),321.0,500 or more,32.0,Bounded Locality,3.7076,
1115,321077,Mareeba - South (L),321.0,500 or more,32.0,Bounded Locality,5.2463,321071.0,Mareeba - South (L),321.0,500 or more,32.0,Bounded Locality,5.2463,
1116,321078,Minden Village (L),321.0,500 or more,32.0,Bounded Locality,4.8069,321072.0,Minden Village (L),321.0,500 or more,32.0,Bounded Locality,4.8069,
1117,321080,Mission Beach (L),321.0,500 or more,32.0,Bounded Locality,9.6177,321073.0,Mission Beach (L),321.0,500 or more,32.0,Bounded Locality,3.2597,
1118,321081,Mitchell (L),321.0,500 or more,32.0,Bounded Locality,6.0628,321074.0,Mitchell (L),321.0,500 or more,32.0,Bounded Locality,6.0628,
1119,321082,Mundoolun (L),321.0,500 or more,32.0,Bounded Locality,3.843,321075.0,Mundoolun (L),321.0,500 or more,32.0,Bounded Locality,3.843,
1120,321083,Napranum (L),321.0,500 or more,32.0,Bounded Locality,2.0387,321076.0,Napranum (L),321.0,500 or more,32.0,Bounded Locality,2.0387,
1121,321084,Nebo (L),321.0,500 or more,32.0,Bounded Locality,2.224,321077.0,Nebo (L),321.0,500 or more,32.0,Bounded Locality,2.3347,
1122,321085,Nome (L),321.0,500 or more,32.0,Bounded Locality,1.7729,321078.0,Nome (L),321.0,500 or more,32.0,Bounded Locality,1.7729,
1123,321086,Normanton (L),321.0,500 or more,32.0,Bounded Locality,12.161,321079.0,Normanton (L),321.0,500 or more,32.0,Bounded Locality,12.1609,
1124,321087,Oakhurst (L),321.0,500 or more,32.0,Bounded Locality,25.6987,321080.0,Oakhurst (L),321.0,500 or more,32.0,Bounded Locality,25.6987,
1125,322096,Peachester (L),322.0,200 to 499,32.0,Bounded Locality,1.8012,321081.0,Peachester (L),321.0,500 or more,32.0,Bounded Locality,1.8012,
1126,321089,Pie Creek (L),321.0,500 or more,32.0,Bounded Locality,4.1293,321082.0,Pie Creek (L),321.0,500 or more,32.0,Bounded Locality,4.1293,
1127,321090,Plainland (L),321.0,500 or more,32.0,Bounded Locality,17.6668,321083.0,Plainland (L),321.0,500 or more,32.0,Bounded Locality,17.6668,
1128,321091,Point Lookout (L),321.0,500 or more,32.0,Bounded Locality,2.2321,321084.0,Point Lookout (L),321.0,500 or more,32.0,Bounded Locality,2.232,
1129,322100,Poona (L),322.0,200 to 499,32.0,Bounded Locality,3.4625,321085.0,Poona (L),321.0,500 or more,32.0,Bounded Locality,1.7326,
1130,321092,Pormpuraaw (L),321.0,500 or more,32.0,Bounded Locality,24.8767,321086.0,Pormpuraaw (L),321.0,500 or more,32.0,Bounded Locality,24.8767,
1131,321093,Prince Henry Heights (L),321.0,500 or more,32.0,Bounded Locality,0.5607,321087.0,Prince Henry Heights (L),321.0,500 or more,32.0,Bounded Locality,0.5607,
1132,321095,Ravenshoe (L),321.0,500 or more,32.0,Bounded Locality,3.5227,321088.0,Ravenshoe (L),321.0,500 or more,32.0,Bounded Locality,3.5227,
1133,321097,Rubyvale (L),321.0,500 or more,32.0,Bounded Locality,8.7928,321089.0,Rubyvale (L),321.0,500 or more,32.0,Bounded Locality,8.7928,
1134,321098,Samford Village (L),321.0,500 or more,32.0,Bounded Locality,1.5284,321090.0,Samford Village (L),321.0,500 or more,32.0,Bounded Locality,1.5284,
1135,321099,Sapphire (L),321.0,500 or more,32.0,Bounded Locality,9.598,321091.0,Sapphire (L),321.0,500 or more,32.0,Bounded Locality,9.598,
1136,322106,Seaforth (L),322.0,200 to 499,32.0,Bounded Locality,6.3352,321092.0,Seaforth (L),321.0,500 or more,32.0,Bounded Locality,6.3352,
1137,321100,Sharon (L),321.0,500 or more,32.0,Bounded Locality,4.5254,321093.0,Sharon (L),321.0,500 or more,32.0,Bounded Locality,4.5254,
1138,321101,Sloping Hummock (L),321.0,500 or more,32.0,Bounded Locality,0.5652,321094.0,Sloping Hummock (L),321.0,500 or more,32.0,Bounded Locality,0.5652,
1139,321102,South Mission Beach (L),321.0,500 or more,32.0,Bounded Locality,2.0381,321095.0,South Mission Beach (L),321.0,500 or more,32.0,Bounded Locality,2.0381,
1140,321103,Springsure (L),321.0,500 or more,32.0,Bounded Locality,5.1903,321096.0,Springsure (L),321.0,500 or more,32.0,Bounded Locality,5.1903,
1141,321104,Sunshine Acres (L),321.0,500 or more,32.0,Bounded Locality,12.3651,321097.0,Sunshine Acres (L),321.0,500 or more,32.0,Bounded Locality,12.3651,
1142,322117,Tamborine (L),322.0,200 to 499,32.0,Bounded Locality,4.8434,321098.0,Tamborine (L),321.0,500 or more,32.0,Bounded Locality,4.8434,
1143,321105,Tara (L),321.0,500 or more,32.0,Bounded Locality,4.8528,321099.0,Tara (L),321.0,500 or more,32.0,Bounded Locality,4.8528,
1144,321106,Taroom (L),321.0,500 or more,32.0,Bounded Locality,4.4097,321100.0,Taroom (L),321.0,500 or more,32.0,Bounded Locality,4.4097,
1145,321107,Texas (L),321.0,500 or more,32.0,Bounded Locality,4.5045,321101.0,Texas (L),321.0,500 or more,32.0,Bounded Locality,4.5045,
1146,321108,Thagoona (L),321.0,500 or more,32.0,Bounded Locality,2.2695,321102.0,Thagoona (L),321.0,500 or more,32.0,Bounded Locality,2.2695,
1147,321109,The Palms (L),321.0,500 or more,32.0,Bounded Locality,11.9653,321103.0,The Palms (L),321.0,500 or more,32.0,Bounded Locality,11.9653,
1148,315091,Tieri,315.0,"1,000 to 4,999",31.0,Other Urban,1.8959,321104.0,Tieri (L),321.0,500 or more,32.0,Bounded Locality,1.8959,Name Change
1149,321110,Tolga - West (L),321.0,500 or more,32.0,Bounded Locality,5.8013,321105.0,Tolga - West (L),321.0,500 or more,32.0,Bounded Locality,5.8012,
1150,321111,Tolga (L),321.0,500 or more,32.0,Bounded Locality,2.3917,321106.0,Tolga (L),321.0,500 or more,32.0,Bounded Locality,2.6683,
1151,321112,Toorbul (L),321.0,500 or more,32.0,Bounded Locality,3.0581,321107.0,Toorbul (L),321.0,500 or more,32.0,Bounded Locality,3.0581,
1152,321113,Wangan (L),321.0,500 or more,32.0,Bounded Locality,0.5132,321108.0,Wangan (L),321.0,500 or more,32.0,Bounded Locality,0.5132,
1153,321114,Winton (L),321.0,500 or more,32.0,Bounded Locality,4.1332,321109.0,Winton (L),321.0,500 or more,32.0,Bounded Locality,4.1332,
1154,321115,Witta (L),321.0,500 or more,32.0,Bounded Locality,5.5192,321110.0,Witta (L),321.0,500 or more,32.0,Bounded Locality,5.5192,
1155,321116,Wonga Beach (L),321.0,500 or more,32.0,Bounded Locality,1.7613,321111.0,Wonga Beach (L),321.0,500 or more,32.0,Bounded Locality,1.7613,
1156,321117,Woorabinda (L),321.0,500 or more,32.0,Bounded Locality,219.5151,321112.0,Woorabinda (L),321.0,500 or more,32.0,Bounded Locality,219.5151,
1157,321118,Yabulu (L),321.0,500 or more,32.0,Bounded Locality,2.4375,321113.0,Yabulu (L),321.0,500 or more,32.0,Bounded Locality,2.4375,
1158,321119,Yarraman (L),321.0,500 or more,32.0,Bounded Locality,2.9467,321114.0,Yarraman (L),321.0,500 or more,32.0,Bounded Locality,2.9467,
